index,question,answer,top_score,judge_failed,pred_relevance,pred_utilization,pred_completeness,pred_adherence,gt_relevance,gt_utilization,gt_completeness,gt_adherence
10,How many personnel does the Navy that had Gilliam-class atttack transports have on active duty?,"To answer this question, we need to identify the relevant documents and extract the necessary information.

Document 2 mentions the USS ""Carlisle"" (APA-69), a Gilliam-class attack transport that served with the US Navy during World War II. However, it does not provide information about the number of",1.1781398057937622,False,0.037,0.037,1.0,1.0,0.05555555555555555,0.05555555555555555,1.0,1.0
11,Are Billy and Barak both breeds of scenthound? (Barak is also known as a Bosnian Coarse-haired Hound),"To answer this question, I will extract relevant facts from the provided documents.

[Document 1] states that the Bosnian Coarse-haired Hound, also called the Barak, is a hunting dog breed developed in Bosnia, and it is a scenthound.

[Document 3] states that the Billy is a large scenthound originat",6.913838863372803,False,0.0638,0.0638,1.0,1.0,0.2727272727272727,0.2727272727272727,1.0,1.0
12,Socialist conferences were held with what countries that opposed the Central Powers in the First World War?,"To answer the question, I will identify the relevant documents, extract the specific facts, and combine them into one clear answer.

Relevant documents:
[Document 1], [Document 2], [Document 3], and [Document 4]

Extracted facts:
[Document 1]: The Zimmerwald Conference was held with countries that w",6.460530757904053,False,0.0968,0.129,1.0,0.3333,0.2,0.2,1.0,1.0
13,What  unincorporated town along the Amargosa River is near the Sarcobatus Flat?,"To answer this question, I need to identify the relevant documents and extract the specific fact from each document.

Document 3 mentions Sarcobatus Flat, which is a closed valley in western Nye County, Nevada. Document 1 mentions Beatty, an unincorporated town in Nye County, Nevada, which is locate",3.962779998779297,False,0.0488,0.0488,1.0,1.0,0.23076923076923078,0.07692307692307693,0.3333333333333333,1.0
14,What Manchester United and Portuguese national winger scored a goal in the 2009 FA Community Shield?,"To answer the question, I will extract the relevant fact from each document:

[Document 2]:
The 2009 FA Community Shield was the 87th FA Community Shield, an annual football match contested by the winners of the previous season's Premier League and FA Cup competitions. The match was contested at Wem",5.7720746994018555,False,0.0714,0.1786,1.0,1.0,0.25,0.16666666666666666,0.6666666666666666,1.0
15,"Manchester, New Hampshire is a part of the Northeast megalopolis which included what other major cities?","To answer this question, I will extract relevant facts from multiple documents.

[Document 2] states that the Northeast megalopolis includes the major cities of Boston, Providence, Hartford, New York City, Philadelphia, Wilmington, Baltimore, and Washington, D.C., along with their metropolitan areas",6.828723430633545,False,0.0588,0.0784,0.6667,1.0,0.22727272727272727,0.045454545454545456,0.2,1.0
16,Telos was an album by a band who formed in what city?,"To answer the question, I need to extract relevant facts from the documents.

From Document 2, I can see that Telos is an album by the band Forevermore, and it was released on July 22, 2014.

From Document 1, I can see that Forevermore is an American Christian metal band from Indianapolis, Indiana, ",2.837134599685669,False,0.0571,0.0857,1.0,1.0,0.11538461538461539,0.07692307692307693,0.6666666666666666,1.0
17,"Which item spanned farther distances regarding sales, Interact Home Computer or Sord M5?","To answer this question, I will extract relevant facts from the documents.

[Document 1] mentions that the Sord M5 was sold in Japan, the United Kingdom, Czechoslovakia, and South Korea, but does not provide specific information on the distances between these locations.

[Document 2] states that the",0.8591046333312988,False,0.1522,0.1304,0.8571,0.6667,0.25,0.20833333333333334,0.8333333333333334,0.0
18,What national team has the brother of Arturas Javtokas been a member of since 2004?,"To answer this question, I need to identify the relevant documents and extract the specific fact from each relevant document.

Document 2 is relevant because it mentions Robertas Javtokas, the brother of Arturas Javtokas.

From Document 2, I can extract the following fact:

* Robertas Javtokas has b",6.431032657623291,False,0.05,0.05,1.0,1.0,0.16666666666666666,0.1111111111111111,0.6666666666666666,1.0
19,What does Age of Chance and Vector share in common? ,"To answer this question, I will identify the relevant documents and extract the specific facts.

Document 1: Age of Chance is a British alternative rock-dance crossover band from Leeds, England.

Document 3: Vector is a rock band formed in Sacramento, California.

The only commonality between Age of",-1.2125840187072754,False,0.0465,0.0465,1.0,1.0,0.15384615384615385,0.15384615384615385,1.0,1.0
