index,question,answer,top_score,judge_failed,pred_relevance,pred_utilization,pred_completeness,pred_adherence,gt_relevance,gt_utilization,gt_completeness,gt_adherence
10,How many personnel does the Navy that had Gilliam-class atttack transports have on active duty?,"To answer this question, I need to identify the relevant document and extract the specific fact.

The relevant document is [Document 2]: ""USS ""Carlisle"" (APA-69) was a ""Gilliam""-class attack transport that served with the US Navy during World War II.""

However, this document does not mention the num",1.1781399250030518,False,0.027,0.027,1.0,1.0,0.05555555555555555,0.05555555555555555,1.0,1.0
11,Are Billy and Barak both breeds of scenthound? (Barak is also known as a Bosnian Coarse-haired Hound),"To answer this question, I will extract relevant facts from the provided documents.

[Document 3]:
The Billy is a large scenthound originating from central western France.

[Document 1]:
The Bosnian Coarse-haired Hound or Bosanski Oštrodlaki Gonič, also called the Barak, is a hunting dog breed devel",6.913839340209961,False,0.0435,0.0435,1.0,1.0,0.2727272727272727,0.2727272727272727,1.0,1.0
12,Socialist conferences were held with what countries that opposed the Central Powers in the First World War?,"To answer this question, we need to identify the relevant documents and extract the specific facts.

[Document 1] mentions that the Zimmerwald Conference was held with anti-militarist socialist parties from countries that were originally neutral during World War I.

[Document 3] defines the Allies o",6.460529804229736,False,0.0508,0.0508,0.6667,0.0,0.2,0.2,1.0,1.0
13,What  unincorporated town along the Amargosa River is near the Sarcobatus Flat?,"To answer the question, I will extract the relevant facts from the documents:

[Document 1] states that Beatty is an unincorporated town along the Amargosa River in Nye County in the U.S. state of Nevada.

[Document 3] states that Sarcobatus Flat is a closed valley in western Nye County, Nevada, and",3.9627819061279297,False,0.0469,0.0625,1.0,0.75,0.23076923076923078,0.07692307692307693,0.3333333333333333,1.0
14,What Manchester United and Portuguese national winger scored a goal in the 2009 FA Community Shield?,"To answer this question, I will extract the relevant fact from each relevant document.

[Document 2]:
The 2009 FA Community Shield was the 87th FA Community Shield, an annual football match contested by the winners of the previous season's Premier League and FA Cup competitions. The match was contes",5.772074222564697,False,0.0455,0.1136,1.0,1.0,0.25,0.16666666666666666,0.6666666666666666,1.0
15,"Manchester, New Hampshire is a part of the Northeast megalopolis which included what other major cities?","To answer this question, I will identify the relevant documents and extract the specific fact from each document.

Document 2 states that the Northeast megalopolis includes the major cities of Boston, Providence, Hartford, New York City, Philadelphia, Wilmington, Baltimore, and Washington, D.C.

Doc",6.828723430633545,False,0.0357,0.0357,0.3333,0.6667,0.22727272727272727,0.045454545454545456,0.2,1.0
16,Telos was an album by a band who formed in what city?,"To answer this question, I need to identify the relevant documents and extract the specific fact.

Document 2 states: ""Telos marks the first album from Forevermore. Solid State Records released the project on July 22, 2014. Forevermore worked with Jordan Furr on the production of this album.""

Docum",2.837131977081299,False,0.0357,0.0357,1.0,1.0,0.11538461538461539,0.07692307692307693,0.6666666666666666,1.0
17,"Which item spanned farther distances regarding sales, Interact Home Computer or Sord M5?","To answer this question, we need to extract relevant information from the provided documents.

[Document 1] does not mention the Interact Home Computer, so we'll ignore it for now.

[Document 2] mentions that the Interact Model One Home Computer was sold through mail order sales by ""Protecto Enterpr",0.8591046333312988,False,0.0735,0.0294,0.4,1.0,0.25,0.20833333333333334,0.8333333333333334,0.0
18,What national team has the brother of Arturas Javtokas been a member of since 2004?,"To answer this question, we need to identify the brother of Arturas Javtokas and then find the relevant information about his national team membership.

From Document 1, we know that Arturas Javtokas has an older brother named Robertas Javtokas.

From Document 2, we know that Robertas Javtokas has b",6.431034564971924,False,0.0286,0.0286,1.0,1.0,0.16666666666666666,0.1111111111111111,0.6666666666666666,1.0
19,What does Age of Chance and Vector share in common? ,"To answer this question, I will identify the relevant documents and extract the specific fact from each document.

Document 1: Age of Chance is a British alternative rock-dance crossover band from Leeds, England.

Document 3: Vector is a rock band formed in Sacramento, California.

There is no direc",-1.2125840187072754,False,0.0286,0.0286,1.0,1.0,0.15384615384615385,0.15384615384615385,1.0,1.0
