index,question,answer,top_score,judge_failed,pred_relevance,pred_utilization,pred_completeness,pred_adherence,gt_relevance,gt_utilization,gt_completeness,gt_adherence
19,what portion of the total restricted units will vest in 2011?,"Based on the context, we can determine that the total restricted units granted to Mr. Denault in 2008 is 24,000.

However, the question asks about the restricted units that will vest in 2011, which is related to the data in Document 1. According to Document 1, the restricted stock units for January ",2.067432403564453,False,0.4,0.4,1.0,1.0,0.037037037037037035,0.037037037037037035,1.0,1.0
20,what was the percent change in number of shares purchased by employees between 2010 and 2011,"To calculate the percent change in number of shares purchased by employees between 2010 and 2011, we need to extract the relevant numbers from the context.

In 2010, employees purchased 2.7 million shares.
In 2011, employees purchased 2.2 million shares.

The percent change can be calculated as foll",6.486034870147705,False,0.0714,0.0714,1.0,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0
21,what was the percent of the total gains that was from the sales of land,"To calculate the percentage of total gains from the sales of land, we need to extract the relevant data from the tables.

From Document 2, the gain on land sales for 2001 is $5080 and for 2000 is $9165.

From Document 4, the gain on land sales for 2003 is $7695 and for 2004 is $10543.

We will use t",1.6207027435302734,False,0.375,0.375,1.0,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0
22,what was the percentual decrease observed in the liabilities for accrued interest and penalties during 2012 and 2013?,"To calculate the percentual decrease in liabilities for accrued interest and penalties during 2012 and 2013, we need to extract the relevant numbers from the context.

As of December 31, 2012, liabilities for accrued interest and penalties were $1.2 billion.
As of December 31, 2013, liabilities for ",4.837414741516113,False,0.1667,0.1667,1.0,1.0,0.03225806451612903,0.03225806451612903,1.0,1.0
23,what portion of the total estimated purchase price is paid in cash?,"To determine the portion of the total estimated purchase price paid in cash, we need to look at the specific numbers mentioned in the context.

From Document 1, we know that the aggregate purchase price was approximately $45.1 million, which consisted of:

* $42.2 million of our common stock
* $1.6 ",4.431729316711426,False,0.1111,0.1111,1.0,1.0,0.15789473684210525,0.05263157894736842,0.3333333333333333,1.0
24,as a result of the sales of certain non-core towers and other assets what was the percent of the change in the recorded ,"To calculate the percent of change in the recorded net losses from 2007 to 2008, we need to extract the relevant numbers from the context.

From Document 4, we have the following numbers:

* Net losses from asset sales and other impairments for 2007: $7.1 million
* Net losses from asset sales and ot",5.760815143585205,False,0.2857,0.2857,1.0,1.0,0.12121212121212122,0.06060606060606061,0.5,0.0
25,what was the percentage rent increase between 2007 and 2008?,"To calculate the percentage rent increase between 2007 and 2008, we need to extract the relevant information from the documents.

From Document 2, we see that the base rent for November 2008 through June 2010 was $40,000 per month.

From Document 4, we see that the lease obligations related to disco",2.452690839767456,False,0.1111,0.1111,1.0,1.0,0.03225806451612903,0.03225806451612903,1.0,1.0
26,what was the percentage change in the the research and development costs from 2014 to 2015,"To calculate the percentage change in research and development costs from 2014 to 2015, we need to first find the difference in costs and then divide by the original cost, and finally multiply by 100.

Research and development costs for 2014: $86 million
Research and development costs for 2015: $119",5.267819404602051,False,0.1,0.1,1.0,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0
27,what was the lowest effective tax rate in the three year period?,"To find the lowest effective tax rate, I'll extract the effective tax rates from the documents:

* 2015: 24.0% (Document 1)
* 2014: 27.1% (Document 1)
* 2013: 28.1% (Document 2)
* 2012: 29.0% (Document 2 and Document 4)
* 2011: 27.8% (Document 4)
* 2016: Not directly mentioned, but implied to be low",0.0866875872015953,False,0.3333,0.3333,1.0,1.0,0.08333333333333333,0.08333333333333333,1.0,1.0
28,what was the percentage growth in the dividend yield from 2007 to 2008,"To calculate the percentage growth in the dividend yield from 2007 to 2008, we need to first determine the dividend yield for both years.

From Document 3, we know that the quarterly cash dividend in 2007 was $0.27 per share, and in 2008 it was $0.30 per share. 

To calculate the dividend yield, we ",4.517312049865723,False,0.2353,0.2353,1.0,1.0,0.06666666666666667,0.06666666666666667,1.0,0.0
29,in 2018 what was the percent of the cib markets net interest income as part of the managed interest income,"To calculate the percentage of CIB markets net interest income as part of the managed interest income in 2018, we need to extract the relevant numbers from the context.

From Document 2, we have:

* Net interest income 2013 managed basis (a) (b) in 2018: $56,587
* CIB markets net interest income (c)",7.252335548400879,False,0.6667,0.6667,1.0,1.0,0.06060606060606061,0.06060606060606061,1.0,1.0
