index,question,answer,top_score,judge_failed,pred_relevance,pred_utilization,pred_completeness,pred_adherence,gt_relevance,gt_utilization,gt_completeness,gt_adherence
16,what was the net change in tax positions in 2014,"To calculate the net change in tax positions in 2014, we need to look at the ""additions for tax positions of the current year"" and ""reductions for tax positions of prior years"" columns in Document 3.

According to Document 3, the values for 2014 are:

* Additions for tax positions of the current yea",3.2965452671051025,False,0.087,0.087,1.0,1.0,0.038461538461538464,0.038461538461538464,1.0,1.0
17,what portion of the total noncancelable future lease commitments are due in fiscal year of 2019?,"To find the portion of the total noncancelable future lease commitments due in fiscal year 2019, we need to look at the data provided in Document 1.

The total noncancelable future lease commitments are $559.3 million, and the operating leases due in fiscal year 2019 are $137.4 million.

To calculat",4.061861991882324,False,0.25,0.25,1.0,1.0,0.1,0.05,0.5,1.0
18,"in millions for 2012 and 2011 , what was the maximum tier 2 capital?","To find the maximum tier 2 capital, we need to look at the data in Document 1.

From the table in Document 1, we can see that the tier 2 capital for 2012 and 2011 are:

* 2012: $39 million
* 2011: $6 million

So, the maximum tier 2 capital is $39 million in 2012.",6.347006320953369,False,0.08,0.08,1.0,1.0,0.038461538461538464,0.038461538461538464,1.0,1.0
19,what portion of the total restricted units will vest in 2011?,"To determine the portion of the total restricted units that will vest in 2011, we need to consider the vesting period and the vesting rate.

According to Document 2, the vesting rate is 15% to 35% per year, and vesting will occur annually upon the completion of a service period or the company's meet",2.0674328804016113,False,0.1429,0.1429,1.0,1.0,0.037037037037037035,0.037037037037037035,1.0,1.0
20,what was the percent change in number of shares purchased by employees between 2010 and 2011,"To calculate the percent change in the number of shares purchased by employees between 2010 and 2011, we need to extract the relevant numbers from the context.

From Document 1, we have:

* 2010: 2.7 million shares purchased
* 2011: 2.2 million shares purchased

To calculate the percent change, we u",6.7606282234191895,False,0.037,0.037,1.0,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0
21,what was the percent of the total gains that was from the sales of land,"To calculate the percentage of total gains from the sales of land, we need to extract the relevant data from the tables.

From Document 2, we have the following data:

| Year | Gain on sales of depreciable properties | Gain on land sales | Impairment adjustment | Total |
| --- | --- | --- | --- | --",2.821014404296875,False,0.2857,0.2857,1.0,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0
22,what was the percentual decrease observed in the liabilities for accrued interest and penalties during 2012 and 2013?,"To calculate the percentual decrease in liabilities for accrued interest and penalties during 2012 and 2013, we need to extract the relevant numbers from the context.

From Document 1, we have:

* Liabilities for accrued interest and penalties as of December 31, 2012: $1.2 billion
* Liabilities for ",4.807033061981201,False,0.08,0.08,1.0,1.0,0.03225806451612903,0.03225806451612903,1.0,1.0
23,what portion of the total estimated purchase price is paid in cash?,"To find the portion of the total estimated purchase price paid in cash, we need to look at the data in Document 1.

The total estimated purchase price is $615,6900 and the cash portion of consideration is $2,094,800.

To find the percentage of the total estimated purchase price paid in cash, we can ",5.402629375457764,False,0.1154,0.1154,1.0,1.0,0.15789473684210525,0.05263157894736842,0.3333333333333333,1.0
24,as a result of the sales of certain non-core towers and other assets what was the percent of the change in the recorded ,"To calculate the percent of the change in the recorded net losses from 2007 to 2008, we need to first find the net losses for both years.

From Document 4:
- Net loss for 2007: $7.8 million
- Net loss for 2008: $10.7 million (but this includes gains from asset sales, so we need to subtract the gains",5.016457557678223,False,0.1,0.1,1.0,1.0,0.12121212121212122,0.06060606060606061,0.5,0.0
25,what was the percentage rent increase between 2007 and 2008?,"To calculate the percentage rent increase between 2007 and 2008, we need to extract the relevant data from the context.

From Document 1, we have the following data:

* Balance at December 31, 2007: $21,376
* Increases related to current year tax positions: $2,402
* Balance at December 28, 2008: $23",-0.0749201700091362,False,0.25,0.25,1.0,1.0,0.03225806451612903,0.03225806451612903,1.0,1.0
26,what was the percentage change in the the research and development costs from 2014 to 2015,"To calculate the percentage change in research and development costs from 2014 to 2015, we need to first find the actual change in costs.

The research and development expense for the years ended December 31, 2016, 2015, and 2014 were $78 million, $119 million, and $86 million, respectively.

The ch",5.153886795043945,False,0.05,0.05,1.0,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0
27,what was the lowest effective tax rate in the three year period?,"To find the lowest effective tax rate in the three-year period, I'll extract the effective tax rates from the documents:

Document 1: 2015 - 24.0%, 2014 - 27.1%
Document 2: 2012 - 29.0%, 2011 - 27.8%
Document 3: 2013 - 28.1%
Document 4: 2017 - not provided, 2016 - not provided, 2015 - higher than th",-1.503244161605835,False,0.4375,0.25,0.5714,1.0,0.08333333333333333,0.08333333333333333,1.0,1.0
28,what was the percentage growth in the dividend yield from 2007 to 2008,"To calculate the percentage growth in the dividend yield from 2007 to 2008, we need to extract the dividend yield values for 2007 and 2008 from the provided tables.

From Document 2, the dividend yield for 2007 is not explicitly mentioned, but we can find it in Document 4: 2.13% (2007), and in Docum",4.913386344909668,False,0.2273,0.2273,1.0,1.0,0.06666666666666667,0.06666666666666667,1.0,0.0
29,in 2018 what was the percent of the cib markets net interest income as part of the managed interest income,"To calculate the percentage of CIB markets net interest income as part of the managed interest income in 2018, we need to divide the CIB markets net interest income by the managed interest income and multiply by 100.

From the context, we have:

CIB markets net interest income (c) = $3,087
Managed i",7.588902950286865,False,0.3529,0.3529,1.0,1.0,0.06060606060606061,0.06060606060606061,1.0,1.0
