index,question,answer,top_score,judge_failed,pred_relevance,pred_utilization,pred_completeness,pred_adherence,gt_relevance,gt_utilization,gt_completeness,gt_adherence
10, I want to setup a  beautiful screens. How can I do that?,"To set up a beautiful screen, follow these steps:

1.  In the Ambient Mode browser screen, move the focus to ""Decor"" and then press the Select button.
2.  Allows you to select beautiful screens.",0.6889334917068481,False,0.0649,0.013,0.2,0.3333,0.03278688524590164,0.04918032786885246,1.0,1.0
11,How do I record using time Timeshift function?,"To record using the Timeshift function, follow these steps:

1.  While the Timeshift function is running, select **Record**.
2.  This will switch from the Timeshift function to the recording function, and you can include the content recorded by the Timeshift function in the new recording.",8.327136039733887,True,0.0,0.0,0.0,0.0,0.2,0.1,0.5,1.0
12,My IP auto setting failed. How to configure it?,"To configure the IP auto setting when it fails:

1. Go to Settings General Network Network Status IP Settings.
2. Make sure that the DHCP server is enabled on the router, and then unplug the router and plug it back in.
3. Reset the router if required.",5.430795192718506,False,0.0392,0.0392,1.0,1.0,0.11538461538461539,0.15384615384615385,0.6666666666666666,1.0
13,How can I connect my mobile device to the TV?,"To connect your mobile device to the TV, follow these steps:

1. Turn on the TV.
2. Start the SmartThings app on your mobile device.
3. Tap ""Add Device"" on the dashboard of the SmartThings app.
4. Connectable TVs are searched for.
5. From the search results, select the model of your TV.
6. Enter the",9.34630012512207,False,0.3462,0.3462,1.0,1.0,0.39285714285714285,0.35714285714285715,0.9090909090909091,1.0
14,How to configure Contrast and Sharpness?,"To adjust Contrast and Sharpness:

1. Settings Picture Expert Settings Backlight
2. Settings Picture Expert Settings Contrast
3. Settings Picture Expert Settings Brightness
4. Settings Picture Expert Settings Sharpness
5. Settings Picture Expert Settings Color
6. Settings Picture Expert Settings Tin",3.8598368167877197,False,0.0351,0.0175,0.5,1.0,0.07692307692307693,0.07692307692307693,1.0,1.0
15,What are the steps to reset network?,"To reset the network, follow these steps:

1.  Go to Settings.
2.  Go to General.
3.  Go to Network.
4.  Select Reset.
5.  Select ""Try Now"".",3.3348724842071533,False,0.037,0.037,1.0,1.0,0.037037037037037035,0.037037037037037035,1.0,0.0
16,How do I view a list of mobile devices registered to the TV?,"To view, edit, or remove a list of mobile devices registered to the TV, go to Settings > General > External Device Manager > Device Connect Manager > Device List.",6.645750522613525,False,0.0328,0.0328,1.0,1.0,0.1111111111111111,0.07407407407407407,0.6666666666666666,1.0
17,I get this error 'some files cannot be played'. How do I fix this?,"When files don't play, try this: Some files can't be played.",4.9752607345581055,False,0.0606,0.0606,1.0,1.0,0.21052631578947367,0.15789473684210525,0.25,0.0
18,How do I set scheduled viewing time?,"To set a scheduled viewing time, follow these steps:

1.  On the Guide screen, select a program you would like to view, and then press and hold the Select button.
2.  Select Schedule Viewing in the pop-up menu that appears.
3.  Set the values for Antenna Channel, Repeat Date, and Start Time of the b",9.404099464416504,False,0.2,0.15,0.75,1.0,0.35,0.15,0.42857142857142855,1.0
19,Can I scan TV for malicious code ?,"Yes, you can scan the TV for malicious code. Here's how:

1.  Go to **Settings General System Manager Smart Security Scan**.
2.  If malicious code is found, the results will appear on the screen.",9.1359224319458,False,0.1538,0.0769,0.5,1.0,0.7692307692307693,0.5384615384615384,0.7,1.0
20,What is decor and how to set wallpaper of the Ambient Mode screen?,"Here's the information on Decor and setting a wallpaper for Ambient Mode, according to the provided manuals:

**What is Decor?**

""Decor : Allows you to select beautiful screens."" [Document 1]

**How to set a wallpaper of the Ambient Mode screen:**

""Photo : Allows you to set a picture stored in you",5.952801704406738,False,0.0952,0.0952,1.0,1.0,0.12244897959183673,0.12244897959183673,1.0,1.0
21,Can I request service I am having problem with the TV?,"Yes, you can request service when you encounter a problem with the TV. Here's how:

1.  Select **Settings**.
2.  Select **Support**.
3.  Select **Request Support**.
4.  Select **Try Now**.
5.  Select the item matching the problem that you encountered, and then select **Request Now**.
6.  Select **Sc",8.289209365844727,False,0.1579,0.1579,1.0,1.0,0.5625,0.375,0.6666666666666666,1.0
22,From where I can see program information?,"You can see program information from the following:

*   **Program Info window:** Press the Select button while watching TV. The Program Info window appears.
*   **Program Info window:** Press the Select button while viewing a program to display the program info window.",1.3570791482925415,False,0.1667,0.1667,1.0,1.0,0.6111111111111112,0.5555555555555556,0.9090909090909091,1.0
23,What is source and how to serch data for channels?,"To scan for channels, follow these steps:

1.  Go to **Settings**.
2.  Select **Broadcasting**.
3.  Select **Auto Program**.
4.  Select **Try Now**.

""If you press the right directional button when viewing the Channel List screen, you can use the following functions: All Channels Displays the channe",-4.2534074783325195,False,0.0303,0.0606,1.0,1.0,0.21739130434782608,0.21739130434782608,0.8,1.0
24,How can I change Antenna type?,"To change the broadcast signal type, follow these steps:

1. Press the right directional button on your remote control.
2. Move the focus to Air Cable.
3. Press the Select button.",-4.121248722076416,False,0.125,0.0625,0.5,1.0,0.1111111111111111,0.2222222222222222,1.0,0.0
25,Can I turn on the TV with a mobile device?,"Yes, you can turn on the TV with your mobile device when both of them are connected to the same network. This is done through ""Settings General Network Expert Settings Power On with Mobile"".",10.054096221923828,False,0.0556,0.0556,1.0,1.0,0.13636363636363635,0.13636363636363635,1.0,1.0
26,What is the function of 'Learn TV Remote'?,"""This function helps individuals with a visual impairment to learn the positions of the buttons on the remote control. When this function is activated, you can press a button on the remote control and the TV will tell you its name. To return to the previous screen, press the button twice. To exit, p",7.81926155090332,False,0.28,0.28,1.0,1.0,0.04878048780487805,0.04878048780487805,1.0,1.0
27,Can I select Ambient Light Detection ?,"Yes, you can select Ambient Light Detection. Here's how:

1.  Go to Settings.
2.  General.
3.  Eco Solution.
4.  Try Now Ambient Light Detection.",5.391477584838867,False,0.0133,0.0267,1.0,1.0,0.08333333333333333,0.020833333333333332,0.25,1.0
28,How do I fix odd sound of speaker?,"Here's how to troubleshoot an odd sound from your TV's speakers, according to the provided manuals:

1.  **Check the volume control** of your TV and any external devices connected to it.
2.  **Check the device's audio output option** if you are using an external device.
3.  **Reboot the connected de",2.9460651874542236,False,0.0972,0.0833,0.8571,1.0,0.5714285714285714,0.25,0.4375,1.0
29,How can I search for the channels?,"""All Channels Displays the channels that the TV found during the Auto Program channel search.""",4.593424320220947,False,0.0571,0.0286,0.5,1.0,0.5454545454545454,0.30303030303030304,0.5555555555555556,1.0
